pmc	pmid	filename	fullpath
4364267	24786969	PMC4364267.nxml	./data/non_comm_use.C-H.xml/Disabil_Rehabil/PMC4364267.nxml
3988503	24741398	PMC3988503.nxml	./data/non_comm_use.I-N.xml/Nutr_Res_Pract/PMC3988503.nxml
3956975	24515614	PMC3956975.nxml	./data/non_comm_use.O-Z.xml/Protein_Cell/PMC3956975.nxml
4146237	25206856	PMC4146237.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4146237.nxml
4351416	25766615	PMC4351416.nxml	./data/non_comm_use.C-H.xml/Exp_Mol_Med/PMC4351416.nxml
5598743	28873081	PMC5598743.nxml	./data/non_comm_use.I-N.xml/Med_Sci_Monit/PMC5598743.nxml
5527074	28508278	PMC5527074.nxml	./data/non_comm_use.O-Z.xml/Support_Care_Cancer/PMC5527074.nxml
5367511	26859463	PMC5367511.nxml	./data/non_comm_use.I-N.xml/J_Geriatr_Phys_Ther/PMC5367511.nxml
5033553	27774180	PMC5033553.nxml	./data/non_comm_use.I-N.xml/J_Law_Biosci/PMC5033553.nxml
4268643	25568828	PMC4268643.nxml	./data/non_comm_use.C-H.xml/Glob_Adv_Health_Med/PMC4268643.nxml
5152963	28352676	PMC5152963.nxml	./data/non_comm_use.O-Z.xml/Open_Med_(Wars)/PMC5152963.nxml
4210126	25123416	PMC4210126.nxml	./data/non_comm_use.A-B.xml/ACS_Chem_Neurosci/PMC4210126.nxml
4140507	25152652	PMC4140507.nxml	./data/non_comm_use.C-H.xml/Dialogues_Clin_Neurosci/PMC4140507.nxml
4041286	24904204	PMC4041286.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4041286.nxml
3983749	24741273	PMC3983749.nxml	./data/non_comm_use.I-N.xml/J_Pharm_Bioallied_Sci/PMC3983749.nxml
4042166	24638034	PMC4042166.nxml	./data/non_comm_use.C-H.xml/Cell_Res/PMC4042166.nxml
3948352	24710318	PMC3948352.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3948352.nxml
4213967	25364199	PMC4213967.nxml	./data/non_comm_use.A-B.xml/Ayu/PMC4213967.nxml
5656369	29104793	PMC5656369.nxml	./data/non_comm_use.C-H.xml/Cent_European_J_Urol/PMC5656369.nxml
5530067	28790829	PMC5530067.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC5530067.nxml
5488565	28694624	PMC5488565.nxml	./data/non_comm_use.I-N.xml/J_Neurosci_Rural_Pract/PMC5488565.nxml
5426498	28449557	PMC5426498.nxml	./data/non_comm_use.C-H.xml/Clin_Psychopharmacol_Neurosci/PMC5426498.nxml
4379626	25838659	PMC4379626.nxml	./data/non_comm_use.I-N.xml/Indian_J_Nephrol/PMC4379626.nxml
6130484	28447512	PMC6130484.nxml	./data/non_comm_use.O-Z.xml/Pharm_Biol/PMC6130484.nxml
5367744	28361111	PMC5367744.nxml	./data/non_comm_use.O-Z.xml/Transplant_Direct/PMC5367744.nxml
5669614	29142497	PMC5669614.nxml	./data/non_comm_use.I-N.xml/Mol_Vis/PMC5669614.nxml
5345887	28114181	PMC5345887.nxml	./data/non_comm_use.I-N.xml/Nurs_Res/PMC5345887.nxml
5333186	28260837	PMC5333186.nxml	./data/non_comm_use.C-H.xml/Chem_Mater/PMC5333186.nxml
5760376	29354490	PMC5760376.nxml	./data/non_comm_use.O-Z.xml/Transl_Androl_Urol/PMC5760376.nxml
5391375	28265717	PMC5391375.nxml	./data/non_comm_use.O-Z.xml/Osteoporos_Int/PMC5391375.nxml
6138603	29179879	PMC6138603.nxml	./data/non_comm_use.A-B.xml/Biomed_J/PMC6138603.nxml
5698802	28976605	PMC5698802.nxml	./data/non_comm_use.A-B.xml/Ann_Neurol/PMC5698802.nxml
5546590	28814827	PMC5546590.nxml	./data/non_comm_use.A-B.xml/Biologics/PMC5546590.nxml
6044500	30023695	PMC6044500.nxml	./data/non_comm_use.A-B.xml/ACS_Omega/PMC6044500.nxml
5491581	28680298	PMC5491581.nxml	./data/non_comm_use.C-H.xml/Exp_Neurobiol/PMC5491581.nxml
5541616	28710228	PMC5541616.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5541616.nxml
5503419	28702427	PMC5503419.nxml	./data/non_comm_use.O-Z.xml/Prev_Nutr_Food_Sci/PMC5503419.nxml
5225690	28149092	PMC5225690.nxml	./data/non_comm_use.I-N.xml/J_Neurosci_Rural_Pract/PMC5225690.nxml
5379241	24496233	PMC5379241.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC5379241.nxml
5475512	28609815	PMC5475512.nxml	./data/non_comm_use.C-H.xml/Clin_Endosc/PMC5475512.nxml
2632383	17923452	PMC2632383.nxml	./data/non_comm_use.O-Z.xml/Schizophr_Bull/PMC2632383.nxml
4412840	25487710	PMC4412840.nxml	./data/non_comm_use.I-N.xml/J_Appl_Genet/PMC4412840.nxml
4376960	25370890	PMC4376960.nxml	./data/non_comm_use.O-Z.xml/Support_Care_Cancer/PMC4376960.nxml
4212148	24264884	PMC4212148.nxml	./data/non_comm_use.C-H.xml/Drug_Saf/PMC4212148.nxml
4220860	25333724	PMC4220860.nxml	./data/non_comm_use.I-N.xml/Inorg_Chem/PMC4220860.nxml
4276477	25322680	PMC4276477.nxml	./data/non_comm_use.O-Z.xml/Obesity_(Silver_Spring)/PMC4276477.nxml
4234822	25195166	PMC4234822.nxml	./data/non_comm_use.A-B.xml/Behav_Genet/PMC4234822.nxml
4175012	25278641	PMC4175012.nxml	./data/non_comm_use.I-N.xml/Intelligence/PMC4175012.nxml
4156869	25153642	PMC4156869.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4156869.nxml
4240797	25422756	PMC4240797.nxml	./data/non_comm_use.I-N.xml/Iran_J_Basic_Med_Sci/PMC4240797.nxml
4038341	24804986	PMC4038341.nxml	./data/non_comm_use.A-B.xml/Biochemistry/PMC4038341.nxml
4017606	24679070	PMC4017606.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4017606.nxml
3964020	24672225	PMC3964020.nxml	./data/non_comm_use.A-B.xml/Biologics/PMC3964020.nxml
3985465	24472041	PMC3985465.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC3985465.nxml
3909779	24494192	PMC3909779.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC3909779.nxml
4279766	25565838	PMC4279766.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC4279766.nxml
4273974	25343321	PMC4273974.nxml	./data/non_comm_use.A-B.xml/ACS_Chem_Biol/PMC4273974.nxml
4225203	25395970	PMC4225203.nxml	./data/non_comm_use.O-Z.xml/Psychiatry_Investig/PMC4225203.nxml
4203576	25352751	PMC4203576.nxml	./data/non_comm_use.I-N.xml/Mol_Vis/PMC4203576.nxml
4251006	25506154	PMC4251006.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC4251006.nxml
4464080	26417312	PMC4464080.nxml	./data/non_comm_use.C-H.xml/EXCLI_J/PMC4464080.nxml
4295030	25620864	PMC4295030.nxml	./data/non_comm_use.I-N.xml/Med_Chem_Res/PMC4295030.nxml
4076417	24987547	PMC4076417.nxml	./data/non_comm_use.A-B.xml/Anat_Cell_Biol/PMC4076417.nxml
4081123	24933495	PMC4081123.nxml	./data/non_comm_use.I-N.xml/J_Agric_Food_Chem/PMC4081123.nxml
3996433	24764645	PMC3996433.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC3996433.nxml
3996409	24764621	PMC3996409.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC3996409.nxml
3989315	24740310	PMC3989315.nxml	./data/non_comm_use.O-Z.xml/PLoS_One/PMC3989315.nxml
4033024	24706941	PMC4033024.nxml	./data/non_comm_use.I-N.xml/J_Med_Genet/PMC4033024.nxml
4129123	24691351	PMC4129123.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC4129123.nxml
3967286	24670781	PMC3967286.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3967286.nxml
3961958	24678189	PMC3961958.nxml	./data/non_comm_use.I-N.xml/J_Nat_Sci_Biol_Med/PMC3961958.nxml
4805555	27014341	PMC4805555.nxml	./data/non_comm_use.I-N.xml/Korean_Circ_J/PMC4805555.nxml
4076446	25002819	PMC4076446.nxml	./data/non_comm_use.C-H.xml/Clin_Med_Insights_Case_Rep/PMC4076446.nxml
4118045	24728422	PMC4118045.nxml	./data/non_comm_use.I-N.xml/J_Mol_Med_(Berl)/PMC4118045.nxml
3779397	24083071	PMC3779397.nxml	./data/non_comm_use.I-N.xml/J_Clin_Imaging_Sci/PMC3779397.nxml
5729706	29250152	PMC5729706.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC5729706.nxml
5740816	29285181	PMC5740816.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC5740816.nxml
5674659	29152214	PMC5674659.nxml	./data/non_comm_use.I-N.xml/Med_Gas_Res/PMC5674659.nxml
5624972	28643048	PMC5624972.nxml	./data/non_comm_use.O-Z.xml/Osteoporos_Int/PMC5624972.nxml
5512146	28748113	PMC5512146.nxml	./data/non_comm_use.I-N.xml/J_Adv_Res/PMC5512146.nxml
5422321	28496307	PMC5422321.nxml	./data/non_comm_use.C-H.xml/Drug_Des_Devel_Ther/PMC5422321.nxml
5972498	29876228	PMC5972498.nxml	./data/non_comm_use.A-B.xml/Balkan_J_Med_Genet/PMC5972498.nxml
5712509	29145720	PMC5712509.nxml	./data/non_comm_use.I-N.xml/Mol_Cells/PMC5712509.nxml
5466387	28498464	PMC5466387.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC5466387.nxml
5279701	28180073	PMC5279701.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC5279701.nxml
4933682	27390681	PMC4933682.nxml	./data/non_comm_use.I-N.xml/J_Epilepsy_Res/PMC4933682.nxml
5574327	28878480	PMC5574327.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC5574327.nxml
5649404	28835127	PMC5649404.nxml	./data/non_comm_use.C-H.xml/Hum_Gene_Ther/PMC5649404.nxml
5587191	28919737	PMC5587191.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC5587191.nxml
5522797	28791235	PMC5522797.nxml	./data/non_comm_use.O-Z.xml/Transl_Androl_Urol/PMC5522797.nxml
5526149	28810545	PMC5526149.nxml	./data/non_comm_use.C-H.xml/Exp_Ther_Med/PMC5526149.nxml
5514862	28761420	PMC5514862.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC5514862.nxml
5719646	28404609	PMC5719646.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5719646.nxml
5852629	29186414	PMC5852629.nxml	./data/non_comm_use.C-H.xml/Cardiovasc_Res/PMC5852629.nxml
5615154	28959661	PMC5615154.nxml	./data/non_comm_use.O-Z.xml/Toxicol_Rep/PMC5615154.nxml
5426489	28449562	PMC5426489.nxml	./data/non_comm_use.C-H.xml/Clin_Psychopharmacol_Neurosci/PMC5426489.nxml
5478778	28656085	PMC5478778.nxml	./data/non_comm_use.I-N.xml/Iran_J_Basic_Med_Sci/PMC5478778.nxml
5573660	28242869	PMC5573660.nxml	./data/non_comm_use.I-N.xml/Mol_Psychiatry/PMC5573660.nxml
4371605	25531746	PMC4371605.nxml	./data/non_comm_use.A-B.xml/ACS_Chem_Biol/PMC4371605.nxml
4296471	25614753	PMC4296471.nxml	./data/non_comm_use.C-H.xml/Clin_Pract_Epidemiol_Ment_Health/PMC4296471.nxml
4216597	25283994	PMC4216597.nxml	./data/non_comm_use.I-N.xml/Nat_Cell_Biol/PMC4216597.nxml
4322151	25691944	PMC4322151.nxml	./data/non_comm_use.I-N.xml/Iran_J_Basic_Med_Sci/PMC4322151.nxml
4211206	25368651	PMC4211206.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4211206.nxml
4575700	25139623	PMC4575700.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC4575700.nxml
4135154	25177434	PMC4135154.nxml	./data/non_comm_use.C-H.xml/Clin_Exp_Otorhinolaryngol/PMC4135154.nxml
4201344	25051140	PMC4201344.nxml	./data/non_comm_use.A-B.xml/ACS_Chem_Biol/PMC4201344.nxml
4091458	25009132	PMC4091458.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC4091458.nxml
4253399	25478135	PMC4253399.nxml	./data/non_comm_use.I-N.xml/Ment_Illn/PMC4253399.nxml
4099243	25031816	PMC4099243.nxml	./data/non_comm_use.I-N.xml/Korean_J_Pain/PMC4099243.nxml
4183655	24946055	PMC4183655.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4183655.nxml
4085344	25009779	PMC4085344.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC4085344.nxml
4103757	24898150	PMC4103757.nxml	./data/non_comm_use.A-B.xml/Bioconjug_Chem/PMC4103757.nxml
4090735	24867695	PMC4090735.nxml	./data/non_comm_use.A-B.xml/Br_J_Cancer/PMC4090735.nxml
4036146	24876791	PMC4036146.nxml	./data/non_comm_use.A-B.xml/Appl_Clin_Genet/PMC4036146.nxml
4060141	24944912	PMC4060141.nxml	./data/non_comm_use.O-Z.xml/Redox_Biol/PMC4060141.nxml
4011894	24812501	PMC4011894.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4011894.nxml
3991805	24753709	PMC3991805.nxml	./data/non_comm_use.I-N.xml/J_Korean_Med_Sci/PMC3991805.nxml
5912882	24514568	PMC5912882.nxml	./data/non_comm_use.I-N.xml/Mol_Psychiatry/PMC5912882.nxml
3983335	24393011	PMC3983335.nxml	./data/non_comm_use.I-N.xml/J_Phys_Chem_B/PMC3983335.nxml
2672788	19436684	PMC2672788.nxml	./data/non_comm_use.I-N.xml/Int_J_Chron_Obstruct_Pulmon_Dis/PMC2672788.nxml
4293456	25621197	PMC4293456.nxml	./data/non_comm_use.C-H.xml/EJNMMI_Res/PMC4293456.nxml
4302486	25624954	PMC4302486.nxml	./data/non_comm_use.O-Z.xml/Open_Biomed_Eng_J/PMC4302486.nxml
4270405	25476591	PMC4270405.nxml	./data/non_comm_use.A-B.xml/Anal_Chem/PMC4270405.nxml
4256029	25489417	PMC4256029.nxml	./data/non_comm_use.A-B.xml/Biomol_Ther_(Seoul)/PMC4256029.nxml
4245707	25447997	PMC4245707.nxml	./data/non_comm_use.C-H.xml/Curr_Biol/PMC4245707.nxml
4936611	28123787	PMC4936611.nxml	./data/non_comm_use.O-Z.xml/Transl_Neurosci/PMC4936611.nxml
4231560	25422571	PMC4231560.nxml	./data/non_comm_use.I-N.xml/J_Pharmacol_Pharmacother/PMC4231560.nxml
4285349	25263960	PMC4285349.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC4285349.nxml
4245820	25193338	PMC4245820.nxml	./data/non_comm_use.I-N.xml/Mol_Biol_Evol/PMC4245820.nxml
4200359	25328649	PMC4200359.nxml	./data/non_comm_use.I-N.xml/J_Korean_Neurosurg_Soc/PMC4200359.nxml
4183631	25158166	PMC4183631.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4183631.nxml
4216418	25395729	PMC4216418.nxml	./data/non_comm_use.A-B.xml/Acta_Inform_Med/PMC4216418.nxml
4138267	25108820	PMC4138267.nxml	./data/non_comm_use.I-N.xml/Nat_Chem_Biol/PMC4138267.nxml
4185316	25289122	PMC4185316.nxml	./data/non_comm_use.I-N.xml/J_Korean_Neurosurg_Soc/PMC4185316.nxml
4105812	25053909	PMC4105812.nxml	./data/non_comm_use.I-N.xml/Korean_J_Radiol/PMC4105812.nxml
4108957	25184039	PMC4108957.nxml	./data/non_comm_use.C-H.xml/F1000Prime_Rep/PMC4108957.nxml
4323898	25685205	PMC4323898.nxml	./data/non_comm_use.A-B.xml/Asian_J_Neurosurg/PMC4323898.nxml
4131246	24889756	PMC4131246.nxml	./data/non_comm_use.O-Z.xml/Soc_Neurosci/PMC4131246.nxml
4305088	24859645	PMC4305088.nxml	./data/non_comm_use.I-N.xml/Int_Arch_Occup_Environ_Health/PMC4305088.nxml
4024974	24872701	PMC4024974.nxml	./data/non_comm_use.I-N.xml/Int_J_Nanomedicine/PMC4024974.nxml
4155832	25242908	PMC4155832.nxml	./data/non_comm_use.C-H.xml/Curr_Psychiatry_Rev/PMC4155832.nxml
4158271	24781351	PMC4158271.nxml	./data/non_comm_use.C-H.xml/Clin_Auton_Res/PMC4158271.nxml
4050473	24936458	PMC4050473.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC4050473.nxml
4023005	24843810	PMC4023005.nxml	./data/non_comm_use.O-Z.xml/Surg_Neurol_Int/PMC4023005.nxml
4268996	25520574	PMC4268996.nxml	./data/non_comm_use.C-H.xml/Contemp_Oncol_(Pozn)/PMC4268996.nxml
4590720	26579369	PMC4590720.nxml	./data/non_comm_use.A-B.xml/Acta_Pharm_Sin_B/PMC4590720.nxml
3955049	24672199	PMC3955049.nxml	./data/non_comm_use.I-N.xml/J_Midlife_Health/PMC3955049.nxml
4804419	26960376	PMC4804419.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC4804419.nxml
4150243	25136890	PMC4150243.nxml	./data/non_comm_use.O-Z.xml/Transl_Psychiatry/PMC4150243.nxml
4852618	27169052	PMC4852618.nxml	./data/non_comm_use.I-N.xml/Korean_J_Neurotrauma/PMC4852618.nxml
6007747	28981869	PMC6007747.nxml	./data/non_comm_use.O-Z.xml/Schizophr_Bull/PMC6007747.nxml
5746320	29115385	PMC5746320.nxml	./data/non_comm_use.I-N.xml/Int_J_Mol_Med/PMC5746320.nxml
4153502	25206845	PMC4153502.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4153502.nxml
4293156	25516030	PMC4293156.nxml	./data/non_comm_use.I-N.xml/J_Am_Geriatr_Soc/PMC4293156.nxml
5725209	29255675	PMC5725209.nxml	./data/non_comm_use.I-N.xml/IDCases/PMC5725209.nxml
6187086	30337810	PMC6187086.nxml	./data/non_comm_use.I-N.xml/J_Ginseng_Res/PMC6187086.nxml
5392049	28469524	PMC5392049.nxml	./data/non_comm_use.I-N.xml/J_Cent_Nerv_Syst_Dis/PMC5392049.nxml
5294792	28122956	PMC5294792.nxml	./data/non_comm_use.I-N.xml/J_Cell_Biol/PMC5294792.nxml
4745361	26937351	PMC4745361.nxml	./data/non_comm_use.A-B.xml/Appl_Transl_Genom/PMC4745361.nxml
5634394	29042763	PMC5634394.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC5634394.nxml
5588955	28864698	PMC5588955.nxml	./data/non_comm_use.A-B.xml/BMJ_Open/PMC5588955.nxml
5546786	28814845	PMC5546786.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC5546786.nxml
5390136	28344002	PMC5390136.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC5390136.nxml
5354012	28090682	PMC5354012.nxml	./data/non_comm_use.I-N.xml/J_Vet_Intern_Med/PMC5354012.nxml
4594232	26480025	PMC4594232.nxml	./data/non_comm_use.C-H.xml/Commun_Integr_Biol/PMC4594232.nxml
4377649	25844307	PMC4377649.nxml	./data/non_comm_use.I-N.xml/Neuroimage_Clin/PMC4377649.nxml
4266533	25447525	PMC4266533.nxml	./data/non_comm_use.C-H.xml/FEBS_Lett/PMC4266533.nxml
4771818	25523104	PMC4771818.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC4771818.nxml
4317236	25692023	PMC4317236.nxml	./data/non_comm_use.O-Z.xml/Pharmacol_Res_Perspect/PMC4317236.nxml
4381945	25517918	PMC4381945.nxml	./data/non_comm_use.A-B.xml/Braz_J_Med_Biol_Res/PMC4381945.nxml
4513832	26288609	PMC4513832.nxml	./data/non_comm_use.O-Z.xml/Viszeralmedizin/PMC4513832.nxml
4303311	25469620	PMC4303311.nxml	./data/non_comm_use.A-B.xml/Biochemistry/PMC4303311.nxml
4380204	25434976	PMC4380204.nxml	./data/non_comm_use.I-N.xml/J_Nat_Prod/PMC4380204.nxml
4410137	25420611	PMC4410137.nxml	./data/non_comm_use.O-Z.xml/Psychopharmacology_(Berl)/PMC4410137.nxml
4750555	25403254	PMC4750555.nxml	./data/non_comm_use.A-B.xml/Brain_Struct_Funct/PMC4750555.nxml
4353865	25391902	PMC4353865.nxml	./data/non_comm_use.I-N.xml/Neurotox_Res/PMC4353865.nxml
5008710	27626047	PMC5008710.nxml	./data/non_comm_use.O-Z.xml/Temperature_(Austin)/PMC5008710.nxml
4218899	25371765	PMC4218899.nxml	./data/non_comm_use.O-Z.xml/Pol_J_Radiol/PMC4218899.nxml
4210415	25364130	PMC4210415.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC4210415.nxml
4313443	25678999	PMC4313443.nxml	./data/non_comm_use.I-N.xml/Med_J_Islam_Repub_Iran/PMC4313443.nxml
4232461	25326665	PMC4232461.nxml	./data/non_comm_use.I-N.xml/Nat_Chem_Biol/PMC4232461.nxml
4464358	26417330	PMC4464358.nxml	./data/non_comm_use.C-H.xml/EXCLI_J/PMC4464358.nxml
4192618	25300604	PMC4192618.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC4192618.nxml
4199980	25336922	PMC4199980.nxml	./data/non_comm_use.C-H.xml/Drug_Des_Devel_Ther/PMC4199980.nxml
4296433	25624695	PMC4296433.nxml	./data/non_comm_use.I-N.xml/J_Ayurveda_Integr_Med/PMC4296433.nxml
4238164	25422637	PMC4238164.nxml	./data/non_comm_use.I-N.xml/Neural_Regen_Res/PMC4238164.nxml
4620304	26508958	PMC4620304.nxml	./data/non_comm_use.O-Z.xml/Psychiatry_Investig/PMC4620304.nxml
4169773	25352740	PMC4169773.nxml	./data/non_comm_use.I-N.xml/Mol_Vis/PMC4169773.nxml
4174610	25258566	PMC4174610.nxml	./data/non_comm_use.C-H.xml/Exp_Neurobiol/PMC4174610.nxml
4266100	25229213	PMC4266100.nxml	./data/non_comm_use.A-B.xml/Augment_Altern_Commun/PMC4266100.nxml
4323545	25213357	PMC4323545.nxml	./data/non_comm_use.C-H.xml/Cell_Mol_Life_Sci/PMC4323545.nxml
4445586	26034520	PMC4445586.nxml	./data/non_comm_use.C-H.xml/Cerebrum/PMC4445586.nxml
4352993	25945222	PMC4352993.nxml	./data/non_comm_use.I-N.xml/Int_J_Telerehabil/PMC4352993.nxml
4147368	25163492	PMC4147368.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC4147368.nxml
4311068	25142177	PMC4311068.nxml	./data/non_comm_use.C-H.xml/Eur_Arch_Psychiatry_Clin_Neurosci/PMC4311068.nxml
4144940	25170262	PMC4144940.nxml	./data/non_comm_use.C-H.xml/Clin_Interv_Aging/PMC4144940.nxml
4156868	25116377	PMC4156868.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4156868.nxml
4266009	25241736	PMC4266009.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC4266009.nxml
4265999	25241741	PMC4265999.nxml	./data/non_comm_use.O-Z.xml/Stem_Cell_Reports/PMC4265999.nxml
4267594	25075429	PMC4267594.nxml	./data/non_comm_use.C-H.xml/Ergonomics/PMC4267594.nxml
4135194	25140093	PMC4135194.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC4135194.nxml
4107741	25057129	PMC4107741.nxml	./data/non_comm_use.A-B.xml/Brain/PMC4107741.nxml
4168789	25010291	PMC4168789.nxml	./data/non_comm_use.A-B.xml/ACS_Chem_Biol/PMC4168789.nxml
4277803	25561954	PMC4277803.nxml	./data/non_comm_use.I-N.xml/Iran_J_Psychiatry/PMC4277803.nxml
4183159	24977345	PMC4183159.nxml	./data/non_comm_use.I-N.xml/Nat_Commun/PMC4183159.nxml
4159579	24965911	PMC4159579.nxml	./data/non_comm_use.I-N.xml/J_Comput_Neurosci/PMC4159579.nxml
4066245	24954021	PMC4066245.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC4066245.nxml
4068852	24967046	PMC4068852.nxml	./data/non_comm_use.A-B.xml/Asian_Spine_J/PMC4068852.nxml
4354216	25984278	PMC4354216.nxml	./data/non_comm_use.A-B.xml/Addict_Health/PMC4354216.nxml
4031468	24853929	PMC4031468.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC4031468.nxml
4216217	24848155	PMC4216217.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC4216217.nxml
4026406	24872681	PMC4026406.nxml	./data/non_comm_use.C-H.xml/Drug_Des_Devel_Ther/PMC4026406.nxml
4025939	24872674	PMC4025939.nxml	./data/non_comm_use.C-H.xml/Clin_Ophthalmol/PMC4025939.nxml
4083395	24802331	PMC4083395.nxml	./data/non_comm_use.I-N.xml/J_Cereb_Blood_Flow_Metab/PMC4083395.nxml
4033655	24786146	PMC4033655.nxml	./data/non_comm_use.I-N.xml/J_Agric_Food_Chem/PMC4033655.nxml
4163861	24286320	PMC4163861.nxml	./data/non_comm_use.A-B.xml/BMB_Rep/PMC4163861.nxml
4059217	24788091	PMC4059217.nxml	./data/non_comm_use.I-N.xml/J_Org_Chem/PMC4059217.nxml
4004734	24839511	PMC4004734.nxml	./data/non_comm_use.I-N.xml/J_Microbiol_Biol_Educ/PMC4004734.nxml
3996424	24764636	PMC3996424.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC3996424.nxml
4333595	24689802	PMC4333595.nxml	./data/non_comm_use.I-N.xml/J_Am_Chem_Soc/PMC4333595.nxml
3989998	24581556	PMC3989998.nxml	./data/non_comm_use.O-Z.xml/Trends_Cogn_Sci/PMC3989998.nxml
3971655	24638995	PMC3971655.nxml	./data/non_comm_use.I-N.xml/J_Gen_Physiol/PMC3971655.nxml
3976012	24707093	PMC3976012.nxml	./data/non_comm_use.I-N.xml/J_Phys_Ther_Sci/PMC3976012.nxml
3998811	24637323	PMC3998811.nxml	./data/non_comm_use.I-N.xml/J_Cell_Biol/PMC3998811.nxml
3955921	24633053	PMC3955921.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3955921.nxml
3950638	24618595	PMC3950638.nxml	./data/non_comm_use.O-Z.xml/Sci_Rep/PMC3950638.nxml
4001234	24791080	PMC4001234.nxml	./data/non_comm_use.A-B.xml/Ann_Indian_Acad_Neurol/PMC4001234.nxml
3991849	24287440	PMC3991849.nxml	./data/non_comm_use.I-N.xml/Neuroimage/PMC3991849.nxml
3983344	24579769	PMC3983344.nxml	./data/non_comm_use.I-N.xml/J_Phys_Chem_B/PMC3983344.nxml
3954497	24494745	PMC3954497.nxml	./data/non_comm_use.I-N.xml/J_Med_Chem/PMC3954497.nxml
4202605	25436081	PMC4202605.nxml	./data/non_comm_use.A-B.xml/Basic_Clin_Neurosci/PMC4202605.nxml
3895574	24523953	PMC3895574.nxml	./data/non_comm_use.A-B.xml/Avicenna_J_Med_Biotechnol/PMC3895574.nxml
3016495	20971518	PMC3016495.nxml	./data/non_comm_use.O-Z.xml/Trends_Biotechnol/PMC3016495.nxml
5717873	29176151	PMC5717873.nxml	./data/non_comm_use.C-H.xml/Chin_Med_J_(Engl)/PMC5717873.nxml
5865854	28944841	PMC5865854.nxml	./data/non_comm_use.I-N.xml/Mol_Med_Rep/PMC5865854.nxml
5597949	28924491	PMC5597949.nxml	./data/non_comm_use.O-Z.xml/Transl_Neurosci/PMC5597949.nxml
5571857	28860778	PMC5571857.nxml	./data/non_comm_use.I-N.xml/Neuropsychiatr_Dis_Treat/PMC5571857.nxml
